country,sex,age,education,ethnicity,vigilante,income,victim,coup_support,neighbor_crime,attend_meeting,ideology,protested,solve_problems
Mexico,Male,31,9,White,8,4,0,1,0,1,1,0,4
Mexico,Female,24,16,White,5,NA,0,0,0,0,7,0,4
Mexico,Male,40,12,Mestizo,10,NA,0,1,0,0,5,0,4
Mexico,Male,43,9,Mestizo,1,7,0,0,NA,0,5,0,4
Mexico,Female,65,4,Mestizo,3,11,0,1,0,NA,8,0,3
Mexico,Male,38,9,Indigenous,1,9,0,1,0,0,9,0,1
Mexico,Male,36,12,Mestizo,10,16,0,1,0,1,5,0,3
Mexico,Male,20,12,Other,4,3,0,0,1,0,8,0,4
Mexico,Male,74,3,Mestizo,5,11,0,0,0,1,3,0,3
Mexico,Male,21,14,Mestizo,5,11,1,1,0,0,1,0,3
Mexico,Male,32,17,Mestizo,1,15,1,0,0,0,3,0,3
Mexico,Male,54,9,Mestizo,1,10,0,0,0,0,8,0,4
Mexico,Female,67,1,White,1,3,0,1,0,0,5,0,4
Mexico,Female,22,9,Mestizo,4,NA,0,0,0,0,1,0,4
Mexico,Female,45,5,Mestizo,4,6,0,0,0,0,8,0,2
Mexico,Male,43,9,Mestizo,1,15,0,0,0,0,8,0,4
Mexico,Female,45,9,White,4,8,0,1,0,0,10,0,4
Mexico,Male,36,9,Mestizo,5,9,0,1,1,0,5,0,4
Mexico,Female,26,9,Indigenous,2,6,0,1,0,0,4,0,2
Mexico,Male,27,12,Mestizo,1,10,1,0,1,0,5,0,4
Mexico,Male,24,11,Indigenous,10,10,0,1,0,0,5,0,4
Mexico,Female,68,0,Mulatto,10,6,0,0,0,0,2,0,4
Mexico,Male,40,11,Mestizo,4,3,1,1,1,0,2,0,3
Mexico,Male,46,12,Mestizo,4,5,0,1,1,0,10,0,3
Mexico,Female,62,5,Mestizo,1,5,1,1,1,0,6,0,4
Mexico,Female,52,0,White,2,9,0,0,0,0,7,0,4
Mexico,Male,22,17,Mestizo,6,10,0,0,0,0,5,0,2
Mexico,Female,33,8,White,1,6,0,1,1,0,7,0,4
Mexico,Male,21,9,Mestizo,5,6,1,1,0,0,9,0,3
Mexico,Male,44,6,Indigenous,5,13,0,1,0,0,5,0,4
Mexico,Female,32,9,Mestizo,1,14,0,1,0,0,10,0,4
Mexico,Female,24,14,White,1,12,0,0,0,0,6,0,4
Mexico,Female,84,0,Mestizo,4,8,0,0,0,0,8,0,4
Mexico,Male,28,11,Mestizo,8,NA,1,0,0,1,5,0,4
Mexico,Male,38,12,White,5,9,0,1,1,0,9,0,4
Mexico,Male,24,11,White,6,6,0,1,0,0,5,0,4
Mexico,Female,25,12,Indigenous,1,11,1,1,0,0,2,0,4
Mexico,Female,43,9,Mestizo,10,NA,0,1,0,0,5,0,4
Mexico,Female,29,9,Mestizo,8,12,0,0,0,0,7,0,3
Mexico,Female,36,9,Mestizo,5,NA,1,0,1,0,3,0,3
Mexico,Female,22,16,Mestizo,8,2,0,0,0,0,1,0,4
Mexico,Female,35,9,Mestizo,10,NA,0,1,0,1,5,0,4
Mexico,Female,60,9,Don't Know,7,NA,1,0,0,0,6,0,1
Mexico,Male,57,17,Mestizo,7,16,0,0,0,0,10,0,4
Mexico,Female,27,9,Mestizo,5,13,0,0,0,0,7,0,4
Mexico,Female,50,12,Mestizo,1,11,0,0,0,0,6,0,2
Mexico,Male,49,12,Mestizo,4,NA,0,0,0,0,7,0,2
Mexico,Male,19,11,Mestizo,7,8,0,1,0,0,4,0,3
Mexico,Male,38,6,White,6,9,0,0,0,0,4,0,2
Mexico,Male,31,12,Mestizo,8,14,0,0,0,0,7,0,4
Mexico,Male,21,13,Mestizo,5,11,0,1,1,0,5,0,3
Mexico,Male,22,14,Mestizo,10,NA,0,0,0,0,5,0,4
Mexico,Male,40,7,Mestizo,5,10,0,0,0,0,1,0,4
Mexico,Female,30,15,Indigenous,1,9,0,1,0,0,3,0,3
Mexico,Male,79,6,White,1,NA,0,0,1,1,8,0,3
Mexico,Male,31,14,Mestizo,6,16,0,1,1,0,2,0,3
Mexico,Male,31,9,Indigenous,7,15,0,0,0,1,8,0,2
Mexico,Male,35,18,Mestizo,4,16,1,1,1,0,1,1,4
Mexico,Female,43,18,Mestizo,1,11,0,0,0,0,9,0,2
Mexico,Male,72,0,Don't Know,5,NA,0,NA,0,0,3,0,4
Mexico,Male,35,3,Other,4,7,1,1,0,0,10,0,4
Mexico,Female,54,0,Mestizo,1,3,0,1,0,0,7,0,4
Mexico,Female,22,12,White,1,NA,0,1,0,1,1,NA,4
Mexico,Female,53,2,Mestizo,4,NA,0,0,0,0,3,0,4
Mexico,Male,29,12,Mestizo,1,13,0,NA,1,0,5,0,4
Mexico,Male,20,9,Indigenous,1,5,0,1,0,0,7,0,4
Mexico,Male,51,6,Mestizo,10,5,0,0,0,0,5,0,3
Mexico,Male,58,3,Mestizo,1,11,0,1,0,0,10,0,2
Mexico,Male,35,6,White,2,14,0,1,0,0,8,1,4
Mexico,Female,66,0,Don't Know,1,8,0,0,1,0,1,0,4
Mexico,Male,29,16,White,10,7,0,0,NA,0,3,1,4
Mexico,Female,46,16,White,3,NA,0,0,0,1,8,0,2
Mexico,Male,63,12,Mestizo,1,NA,1,0,NA,0,5,0,4
Mexico,Male,32,9,White,3,13,0,0,1,0,4,0,4
Mexico,Male,26,17,Mestizo,9,16,0,1,0,0,3,1,3
Mexico,Female,25,12,Indigenous,4,4,0,NA,0,1,3,0,4
Mexico,Male,23,17,Mestizo,1,15,0,1,0,0,6,0,2
Mexico,Female,34,9,Don't Know,10,4,0,NA,0,0,1,0,4
Mexico,Male,21,12,White,1,8,0,1,1,0,5,1,3
Mexico,Male,54,10,White,5,3,0,0,0,0,7,0,4
Mexico,Female,49,12,Mestizo,1,11,1,0,1,0,10,0,3
Mexico,Female,50,9,Mestizo,3,9,0,0,1,0,2,0,4
Mexico,Male,49,9,Don't Know,3,NA,0,0,0,0,4,0,4
Mexico,Male,50,0,Indigenous,10,NA,0,1,0,1,10,0,3
Mexico,Female,42,6,White,1,8,0,1,0,0,9,1,4
Mexico,Female,44,6,Don't Know,9,2,0,NA,0,0,3,0,2
Mexico,Female,34,9,Mestizo,7,7,1,0,1,0,3,0,3
Mexico,Female,23,12,Mestizo,6,14,0,1,0,0,5,0,4
Mexico,Male,74,3,Don't Know,8,2,0,NA,0,0,10,0,4
Mexico,Female,50,12,White,2,12,0,0,0,0,9,0,4
Mexico,Male,63,9,White,1,NA,0,0,1,0,8,0,3
Mexico,Female,45,9,Mestizo,4,4,0,0,0,0,3,0,4
Mexico,Female,32,16,Other,2,NA,1,1,1,0,1,1,4
Mexico,Female,48,3,Mestizo,1,6,0,1,0,0,5,0,4
Mexico,Male,74,3,Mestizo,10,2,0,1,0,0,8,0,4
Mexico,Male,73,3,Mestizo,6,NA,0,1,0,0,9,0,4
Mexico,Male,54,9,Mestizo,3,12,0,0,0,1,6,0,2
Mexico,Male,67,5,White,1,12,0,1,0,0,1,0,4
Mexico,Female,49,9,Mestizo,1,10,0,1,1,0,1,0,4
Mexico,Female,48,12,Mestizo,4,NA,0,0,0,0,8,0,4
Mexico,Female,22,12,Mestizo,3,5,0,1,0,0,6,0,4
Mexico,Female,50,3,Mestizo,4,3,1,0,0,0,10,1,4
Mexico,Male,19,9,Don't Know,3,7,0,0,1,0,5,0,3
Mexico,Female,38,15,White,9,NA,0,1,0,0,5,0,3
Mexico,Male,54,3,Mestizo,5,2,0,1,0,0,9,0,4
Mexico,Male,49,12,Mestizo,5,12,0,0,0,0,5,0,4
Mexico,Male,70,2,Indigenous,6,NA,0,1,1,0,5,0,4
Mexico,Male,61,15,White,3,6,0,0,0,0,9,0,4
Mexico,Male,40,6,Mestizo,7,5,0,1,0,1,5,0,3
Mexico,Male,46,4,Mestizo,1,9,0,NA,0,0,5,0,4
Mexico,Female,31,12,Mestizo,1,6,1,NA,1,0,5,0,3
Mexico,Male,42,6,Mestizo,2,3,0,1,0,1,3,0,2
Mexico,Female,20,13,Mestizo,10,NA,1,1,0,0,10,0,4
Mexico,Male,35,9,White,2,7,0,0,0,0,5,0,4
Mexico,Male,23,12,Mestizo,2,3,1,1,1,0,2,0,4
Mexico,Male,74,6,Mestizo,5,NA,0,1,0,0,10,0,4
Mexico,Female,40,3,Mestizo,1,3,0,1,0,0,5,0,4
Mexico,Male,27,9,Don't Know,7,2,0,1,0,1,5,0,2
Mexico,Female,19,9,Mulatto,1,5,0,0,1,0,10,0,4
Mexico,Female,41,9,White,1,5,0,1,0,1,8,0,4
Mexico,Male,38,17,Mestizo,4,12,1,1,0,0,9,0,3
Mexico,Male,42,18,Mestizo,5,NA,1,0,1,0,8,0,3
Mexico,Female,50,15,Mestizo,1,14,0,1,0,0,5,0,3
Mexico,Female,30,6,Indigenous,7,NA,0,1,1,0,7,0,4
Mexico,Male,62,2,Don't Know,1,1,0,1,0,1,5,0,2
Mexico,Male,41,12,Mestizo,5,NA,0,1,0,0,8,0,4
Mexico,Female,36,6,Indigenous,4,9,0,1,0,0,10,0,3
Mexico,Female,28,15,Mestizo,1,14,1,0,1,0,5,0,4
Mexico,Male,45,12,Mestizo,3,12,1,0,1,0,8,0,4
Mexico,Male,25,12,Mestizo,8,NA,0,0,NA,0,5,0,4
Mexico,Female,20,12,Mestizo,2,NA,0,1,1,0,1,0,4
Mexico,Male,49,12,Mestizo,1,16,1,1,0,0,10,0,3
Mexico,Female,27,3,No Response,1,5,0,0,NA,0,8,0,4
Mexico,Female,28,9,Don't Know,5,10,0,0,0,0,10,0,4
Mexico,Male,57,3,Mestizo,4,NA,0,1,0,1,4,0,3
Mexico,Male,47,9,Mestizo,5,NA,1,1,1,0,8,0,3
Mexico,Female,39,6,Mestizo,1,7,0,1,0,0,6,0,2
Mexico,Female,59,17,Mestizo,3,NA,0,0,0,0,5,0,3
Mexico,Male,42,9,No Response,6,8,1,1,0,0,5,0,3
Mexico,Female,49,16,Mestizo,3,14,1,0,0,0,5,0,3
Mexico,Male,75,3,Mestizo,6,11,0,1,0,0,1,0,3
Mexico,Male,35,9,White,7,6,0,0,0,1,9,0,4
Mexico,Female,34,9,Mestizo,4,5,0,0,NA,0,5,0,4
Mexico,Male,38,6,Indigenous,2,9,0,0,0,0,9,0,4
Mexico,Male,50,5,Mestizo,4,4,0,NA,1,0,5,0,3
Mexico,Male,36,9,Mestizo,1,9,0,0,0,0,3,0,4
Mexico,Male,26,13,Mestizo,1,12,1,1,1,0,5,0,4
Mexico,Male,37,6,Mestizo,5,9,0,1,0,1,5,0,2
Mexico,Male,33,12,Mestizo,1,13,0,1,1,1,5,0,1
Mexico,Female,45,9,Mestizo,1,3,1,0,1,0,5,0,3
Mexico,Male,51,6,Mestizo,10,NA,0,1,NA,1,9,0,2
Mexico,Female,47,6,Indigenous,3,12,0,1,0,0,7,0,4
Mexico,Male,24,6,Mestizo,3,NA,0,1,0,0,8,0,4
Mexico,Male,21,9,Don't Know,10,11,0,1,1,0,10,0,4
Mexico,Male,21,11,Mestizo,5,NA,0,1,0,0,5,0,4
Mexico,Female,33,9,Indigenous,4,6,0,1,0,0,5,0,4
Mexico,Male,32,16,Mestizo,8,14,1,0,0,1,3,1,3
Mexico,Female,45,9,Mestizo,1,3,1,1,1,0,10,0,4
Mexico,Female,40,12,White,6,13,0,1,0,0,2,0,4
Mexico,Male,58,6,Indigenous,2,2,0,1,0,0,8,0,3
Mexico,Female,42,9,Mestizo,8,13,0,1,0,0,7,0,4
Mexico,Female,58,9,Mestizo,8,2,0,1,1,0,3,0,4
Mexico,Female,54,6,Mestizo,1,7,0,0,1,0,7,0,4
Mexico,Male,76,11,Indigenous,6,13,0,1,0,0,8,0,3
Mexico,Male,81,2,White,NA,3,0,0,0,0,10,0,4
Mexico,Male,30,12,Mestizo,2,NA,0,0,1,0,9,0,4
Mexico,Male,57,6,Other,2,NA,0,1,0,0,5,0,4
Mexico,Male,60,17,Mulatto,1,10,0,0,1,0,1,0,4
Mexico,Male,22,11,White,5,8,1,1,0,0,5,0,4
Mexico,Male,41,2,Mestizo,1,2,1,0,0,1,8,0,2
Mexico,Male,36,12,Mestizo,3,13,1,0,1,1,6,0,2
Mexico,Male,40,9,Don't Know,5,6,0,0,0,0,3,0,4
Mexico,Male,42,2,White,1,NA,0,0,0,0,3,1,4
Mexico,Female,21,9,White,4,7,0,1,0,0,10,0,4
Mexico,Female,59,15,White,5,15,0,1,0,0,5,0,3
Mexico,Male,32,6,White,1,11,0,1,0,0,10,0,4
Mexico,Male,37,12,Mestizo,3,10,0,0,0,0,5,0,2
Mexico,Male,26,15,White,5,NA,0,0,NA,0,6,0,4
Mexico,Male,63,9,Mestizo,4,16,0,0,1,0,4,0,3
Mexico,Female,29,6,Indigenous,6,12,1,0,0,0,5,0,4
Mexico,Male,30,10,Mestizo,5,8,0,0,0,0,5,0,4
Mexico,Male,20,8,Black,7,10,1,1,1,0,3,0,1
Mexico,Male,21,6,White,7,2,0,0,0,0,3,0,4
Mexico,Female,50,0,Indigenous,3,NA,0,NA,1,0,5,0,4
Mexico,Female,36,18,Indigenous,1,9,0,1,0,0,4,0,2
Mexico,Male,19,12,Mestizo,10,13,0,0,0,0,7,1,2
Mexico,Male,56,3,Mestizo,1,9,1,0,0,0,5,0,4
Mexico,Male,28,18,Mestizo,10,NA,1,1,1,0,5,0,4
Mexico,Female,50,12,Don't Know,3,NA,0,0,0,0,9,0,4
Mexico,Female,23,14,Mestizo,3,NA,0,0,1,1,6,0,2
Mexico,Female,60,5,Don't Know,6,NA,0,1,0,0,5,0,3
Mexico,Female,29,12,Mestizo,6,9,1,0,1,0,4,0,4
Mexico,Female,40,3,Indigenous,2,9,0,1,0,0,10,0,4
Mexico,Male,NA,9,White,1,NA,1,0,1,0,4,NA,4
Mexico,Male,44,9,Mestizo,1,15,0,0,0,0,10,0,4
Mexico,Male,48,12,Mestizo,5,NA,1,1,1,0,8,0,4
Mexico,Male,52,14,Other,3,16,0,0,0,0,7,0,4
Mexico,Female,34,18,Indigenous,5,10,1,1,1,0,5,0,2
Mexico,Female,59,2,White,1,7,0,1,0,0,9,0,3
Mexico,Female,35,12,Indigenous,1,10,0,0,1,1,5,0,4
Mexico,Female,63,6,Mestizo,1,NA,1,0,NA,0,3,0,4
Mexico,Male,18,6,Mestizo,2,6,1,0,0,1,3,0,4
Mexico,Male,67,3,Mestizo,7,NA,0,1,0,0,8,0,3
Mexico,Male,75,1,Indigenous,1,1,0,0,0,0,10,0,4
Mexico,Male,20,12,White,5,NA,0,1,0,0,5,0,4
Mexico,Female,21,9,Don't Know,8,10,1,0,1,0,2,0,4
Mexico,Female,42,14,White,6,16,0,0,0,0,8,0,2
Mexico,Male,41,12,Mestizo,1,7,0,1,0,0,5,0,3
Mexico,Male,19,11,Mestizo,6,15,0,0,0,0,3,0,4
Mexico,Female,37,16,Mestizo,6,NA,1,0,0,0,7,0,4
Mexico,Male,34,17,White,5,15,0,0,0,0,7,0,4
Mexico,Male,21,15,Mestizo,2,NA,0,1,1,0,5,0,4
Mexico,Male,44,9,Mestizo,1,NA,0,0,0,0,3,0,4
Mexico,Female,81,0,Indigenous,3,NA,0,0,0,0,2,0,4
Mexico,Female,22,12,Mestizo,4,10,0,NA,NA,0,9,0,4
Mexico,Female,41,9,Mestizo,1,7,0,1,0,0,5,0,4
Mexico,Male,42,12,Indigenous,5,NA,0,1,0,0,3,0,4
Mexico,Female,29,9,Mestizo,2,NA,0,0,0,0,9,0,4
Mexico,Male,29,9,White,1,12,0,1,1,0,10,0,4
Mexico,Female,36,8,White,10,9,0,NA,0,0,10,0,4
Mexico,Female,33,9,White,1,11,0,0,0,0,1,0,4
Mexico,Female,41,9,Mestizo,1,14,0,1,0,0,7,0,2
Mexico,Female,29,9,Indigenous,1,10,0,0,0,1,3,0,4
Mexico,Female,25,9,Mestizo,3,3,1,0,0,0,5,0,4
Mexico,Female,37,9,Don't Know,4,6,0,0,0,0,5,0,4
Mexico,Male,60,17,Mestizo,5,11,0,0,NA,1,5,1,3
Mexico,Male,26,9,Indigenous,1,12,0,0,0,0,1,0,4
Mexico,Male,61,16,White,7,NA,NA,0,0,0,5,0,3
Mexico,Female,63,18,Mestizo,1,16,1,1,0,0,10,0,3
Mexico,Male,70,4,Mestizo,2,7,0,1,1,0,3,0,3
Mexico,Male,27,9,Mestizo,1,NA,0,0,0,0,10,0,4
Mexico,Male,68,5,White,1,3,0,0,0,0,9,0,4
Mexico,Male,27,15,Mestizo,10,16,1,NA,NA,0,9,0,4
Mexico,Female,45,9,Mestizo,4,12,0,0,0,0,3,0,2
Mexico,Female,79,6,Mestizo,10,11,1,1,1,0,5,0,3
Mexico,Male,56,6,Mulatto,1,12,1,0,1,0,1,0,1
Mexico,Male,32,6,Mestizo,10,8,1,0,0,0,1,0,4
Mexico,Male,64,3,Mestizo,1,8,0,0,1,0,5,0,4
Mexico,Male,45,8,Mestizo,7,NA,1,1,0,0,4,0,4
Mexico,Female,55,9,White,1,NA,0,1,0,0,10,0,4
Mexico,Female,51,5,Don't Know,NA,6,0,0,0,0,10,0,3
Mexico,Male,23,18,Mestizo,1,13,1,0,0,0,4,0,4
Mexico,Female,33,12,Mestizo,2,14,0,0,0,0,4,0,4
Mexico,Female,25,16,Mulatto,10,14,1,0,0,0,4,1,3
Mexico,Male,50,6,Mestizo,1,5,0,0,0,0,7,0,2
Mexico,Female,22,14,Mestizo,4,10,0,1,0,0,1,0,4
Mexico,Female,41,16,Mestizo,1,16,1,0,1,1,1,0,4
Mexico,Female,63,1,Indigenous,1,NA,0,NA,0,0,8,0,4
Mexico,Male,43,9,White,10,7,0,1,0,0,3,0,4
Mexico,Male,32,9,Mestizo,7,14,0,1,0,0,5,0,4
Mexico,Male,33,9,Mestizo,1,9,0,1,0,0,5,0,4
Mexico,Male,24,12,Mestizo,10,12,0,0,0,0,4,0,4
Mexico,Male,30,12,Mestizo,2,15,0,0,0,1,5,0,4
Mexico,Male,70,2,Mestizo,10,3,0,1,0,0,8,0,4
Mexico,Female,37,18,Mestizo,1,NA,0,1,1,0,9,0,2
Mexico,Male,37,12,Mestizo,3,16,0,NA,0,0,5,0,4
Mexico,Male,24,12,Mestizo,1,14,0,0,0,0,3,0,4
Mexico,Female,56,6,Mestizo,1,10,0,0,NA,1,5,0,4
Mexico,Male,24,9,Mestizo,8,12,1,0,1,1,5,0,3
Mexico,Female,57,3,Mestizo,1,9,0,0,0,0,10,0,2
Mexico,Male,43,12,Mestizo,4,NA,0,0,NA,0,1,0,4
Mexico,Female,23,16,White,4,NA,0,1,NA,0,3,0,4
Mexico,Male,66,12,White,7,NA,1,1,0,1,8,0,3
Mexico,Male,56,6,Mestizo,4,2,0,0,0,0,7,0,4
Mexico,Male,20,12,Mestizo,5,5,1,0,0,0,4,0,3
Mexico,Male,70,6,Mestizo,3,9,0,0,0,0,5,0,4
Mexico,Male,19,12,Mestizo,4,NA,0,0,NA,0,10,0,4
Mexico,Male,22,11,Mestizo,10,6,0,1,0,0,6,0,4
Mexico,Male,27,12,Don't Know,3,4,0,0,0,0,5,0,4
Mexico,Female,30,16,Mestizo,1,11,0,0,0,0,1,0,4
Mexico,Female,25,12,White,5,NA,0,1,0,0,9,0,4
Mexico,Female,27,10,Mulatto,5,7,0,1,0,0,7,0,4
Mexico,Female,49,3,White,2,4,0,1,0,0,10,0,4
Mexico,Male,40,12,Mestizo,10,16,0,0,0,0,5,0,4
Mexico,Male,54,9,Mestizo,10,11,1,1,0,0,3,0,3
Mexico,Female,72,1,Mestizo,9,8,0,0,0,0,10,0,4
Mexico,Female,58,6,Mestizo,1,2,0,NA,0,0,1,0,3
Mexico,Female,20,9,Mestizo,7,12,1,1,1,0,5,0,4
Mexico,Female,74,1,Mestizo,10,8,1,1,0,0,10,0,4
Mexico,Male,48,16,Mestizo,10,NA,0,0,0,0,5,0,4
Mexico,Male,32,6,Don't Know,2,13,0,1,0,0,7,0,4
Mexico,Female,39,11,Don't Know,1,7,1,1,1,0,8,0,4
Mexico,Male,42,9,Don't Know,9,6,0,1,0,0,10,0,4
Mexico,Female,41,9,Mestizo,1,NA,0,1,NA,0,3,0,4
Mexico,Female,68,9,Mestizo,1,12,0,0,0,0,5,0,4
Mexico,Male,25,9,White,10,14,1,1,0,0,5,0,4
Mexico,Male,32,9,White,10,11,1,1,0,1,5,0,3
Mexico,Male,71,18,Indigenous,1,16,1,1,0,1,10,0,3
Mexico,Male,32,9,Mestizo,10,9,1,1,1,0,1,0,3
Mexico,Female,32,14,White,10,7,1,0,1,1,3,0,4
Mexico,Female,22,3,White,8,4,0,0,0,0,10,0,3
Mexico,Female,22,7,Indigenous,3,2,0,1,0,0,7,0,4
Mexico,Female,35,9,Mestizo,1,5,0,0,0,0,4,0,3
Mexico,Female,40,9,Mestizo,2,NA,0,1,0,0,8,0,4
Mexico,Female,44,2,Mestizo,1,NA,0,0,0,0,1,0,3
Mexico,Female,31,12,Don't Know,1,11,1,0,0,0,6,0,4
Mexico,Female,63,8,White,1,NA,0,0,NA,0,5,0,3
Mexico,Male,68,6,Mestizo,1,NA,0,1,0,1,1,0,4
Mexico,Male,44,16,Mestizo,5,14,1,1,1,0,3,0,3
Mexico,Female,65,2,Mestizo,4,NA,0,1,0,0,5,0,4
Mexico,Male,45,18,Mestizo,1,9,0,0,1,0,7,0,4
Mexico,Male,24,9,Don't Know,10,12,0,0,1,0,9,0,4
Mexico,Male,65,12,Mestizo,1,10,0,0,0,0,9,0,4
Mexico,Male,38,6,White,1,NA,0,0,0,0,1,1,4
Mexico,Female,26,9,Mestizo,2,3,0,1,NA,0,1,0,4
Mexico,Female,28,9,Indigenous,4,7,0,0,0,0,5,0,1
Mexico,Female,49,9,Mestizo,1,10,0,1,1,0,7,0,4
Mexico,Male,40,9,Indigenous,9,10,0,0,0,0,5,0,4
Mexico,Female,19,11,Mestizo,2,9,1,0,1,0,2,0,3
Mexico,Male,75,6,Don't Know,5,9,0,1,0,1,8,0,3
Mexico,Male,61,4,White,5,NA,0,0,0,1,10,0,3
Mexico,Male,50,2,White,2,NA,0,1,0,0,10,0,4
Mexico,Male,32,6,Mestizo,8,5,0,0,0,0,8,0,4
Mexico,Female,29,6,Mestizo,8,1,0,0,0,0,6,0,4
Mexico,Female,40,6,Mestizo,8,5,1,0,NA,1,1,0,4
Mexico,Female,42,8,Indigenous,5,4,1,1,0,0,2,0,4
Mexico,Female,50,9,Mestizo,5,5,1,1,0,0,10,0,4
Mexico,Male,24,9,White,1,10,0,0,0,0,3,0,4
Mexico,Female,26,12,Indigenous,1,NA,0,0,NA,0,8,0,4
Mexico,Female,31,8,Mestizo,5,NA,0,0,NA,0,2,0,4
Mexico,Male,51,2,Mestizo,4,13,0,0,0,0,10,0,4
Mexico,Male,61,4,White,3,10,0,0,0,0,3,0,3
Mexico,Female,70,0,Indigenous,7,6,0,1,0,0,1,0,4
Mexico,Female,29,9,Mestizo,2,14,0,0,0,0,1,NA,4
Mexico,Male,73,6,White,5,9,0,1,0,0,3,0,4
Mexico,Female,29,9,Mestizo,1,7,0,0,0,0,10,0,3
Mexico,Female,41,1,Don't Know,1,5,0,NA,0,1,5,0,4
Mexico,Female,32,8,Mestizo,1,10,1,0,1,0,5,0,4
Mexico,Female,36,18,Mestizo,10,15,1,0,0,0,10,0,4
Mexico,Female,30,9,Mestizo,1,10,0,0,1,0,3,0,4
Mexico,Male,26,9,Mestizo,7,8,0,0,0,0,4,0,4
Mexico,Male,26,12,Don't Know,1,NA,0,1,0,0,3,0,3
Mexico,Female,34,9,Mestizo,2,9,1,0,1,0,2,0,3
Mexico,Female,59,9,Indigenous,1,10,0,0,0,1,10,0,2
Mexico,Male,NA,9,Mestizo,5,NA,0,0,0,0,5,0,4
Mexico,Male,81,0,Don't Know,1,5,0,0,0,1,8,0,4
Mexico,Female,30,12,Don't Know,9,2,0,1,0,0,8,0,3
Mexico,Female,31,12,Mestizo,5,3,1,1,1,1,5,0,3
Mexico,Female,42,9,Don't Know,5,11,0,NA,0,0,10,0,4
Mexico,Female,30,9,White,1,12,0,0,0,0,1,0,4
Mexico,Male,24,12,White,5,9,0,1,0,0,1,0,1
Mexico,Male,70,0,Mestizo,3,NA,0,0,1,0,1,0,4
Mexico,Male,25,12,White,4,NA,0,0,0,0,4,0,4
Mexico,Male,23,12,No Response,10,NA,1,1,0,0,5,0,4
Mexico,Male,57,9,Mestizo,1,8,1,NA,0,0,4,0,4
Mexico,Male,42,9,Mestizo,5,7,0,1,0,0,10,0,4
Mexico,Male,29,17,White,1,8,0,1,0,0,4,0,2
Mexico,Female,65,5,White,7,8,0,0,1,0,9,0,4
Mexico,Male,31,12,Mestizo,6,14,1,0,0,1,3,0,3
Mexico,Female,41,9,Mestizo,4,9,0,1,1,0,5,0,2
Mexico,Male,34,11,Mestizo,1,10,1,1,1,0,2,0,4
Mexico,Female,50,9,White,8,5,0,1,0,0,10,0,3
Mexico,Female,45,9,Don't Know,7,12,1,0,1,0,3,0,2
Mexico,Female,25,12,Indigenous,5,10,1,1,0,0,10,0,4
Mexico,Male,23,9,Mestizo,1,11,0,1,NA,0,8,0,4
Mexico,Male,45,11,Indigenous,1,3,1,0,0,0,2,0,4
Mexico,Female,52,9,Mestizo,3,NA,0,1,NA,1,5,0,4
Mexico,Male,44,17,Mestizo,3,6,0,0,1,0,8,0,3
Mexico,Female,43,6,Mestizo,3,10,0,1,0,0,8,1,4
Mexico,Female,71,6,White,3,14,0,0,0,0,6,0,4
Mexico,Female,50,7,Mulatto,1,11,0,0,1,0,7,0,3
Mexico,Male,20,14,Mestizo,4,NA,0,1,0,0,5,0,4
Mexico,Male,71,6,Mestizo,1,11,1,0,NA,1,10,0,4
Mexico,Female,22,14,Mestizo,7,NA,1,0,1,0,3,0,4
Mexico,Male,24,15,White,1,8,0,0,0,0,5,0,4
Mexico,Female,35,9,Mestizo,8,9,0,1,1,0,1,0,3
Mexico,Female,37,17,Mestizo,6,8,0,1,0,0,5,0,4
Mexico,Female,25,9,White,10,8,0,0,NA,0,10,0,2
Mexico,Male,27,15,White,4,NA,0,1,1,0,4,0,4
Mexico,Female,59,9,Mestizo,NA,NA,0,1,0,0,5,0,4
Mexico,Male,52,12,Mestizo,1,14,0,0,0,1,3,0,3
Mexico,Female,54,9,Mestizo,4,NA,0,0,NA,0,5,0,1
Mexico,Female,23,12,Mestizo,5,NA,1,0,NA,0,5,0,3
Mexico,Female,35,9,Mestizo,3,10,0,1,1,0,8,0,4
Mexico,Female,67,2,Mulatto,1,5,0,1,0,0,10,0,2
Mexico,Female,30,9,Mestizo,1,2,1,1,0,0,7,0,4
Mexico,Female,41,12,Indigenous,1,7,0,0,0,0,8,0,2
Mexico,Female,46,9,Mestizo,1,9,0,1,1,0,5,0,3
Mexico,Male,19,13,Mestizo,1,NA,0,1,0,1,9,1,1
Mexico,Female,47,1,Don't Know,3,4,0,1,0,0,6,0,3
Mexico,Male,26,9,White,10,NA,0,0,1,0,8,0,4
Mexico,Female,22,9,Indigenous,3,8,0,0,0,0,3,0,2
Mexico,Female,32,17,White,1,12,1,0,0,0,8,0,4
Mexico,Female,42,9,White,1,NA,0,0,0,0,4,0,4
Mexico,Male,24,9,Mestizo,5,4,0,1,1,0,5,0,4
Mexico,Male,44,9,Mestizo,10,7,0,0,1,0,1,0,3
Mexico,Female,47,15,White,5,NA,1,0,NA,0,8,0,4
Mexico,Male,51,12,Mestizo,10,4,0,1,0,0,8,0,3
Mexico,Female,40,12,Mestizo,5,11,0,0,0,1,3,0,3
Mexico,Female,66,0,Indigenous,1,4,0,1,0,0,10,0,4
Mexico,Female,28,0,Mestizo,9,5,0,0,0,1,10,0,4
Mexico,Female,41,6,Indigenous,1,NA,0,1,0,1,8,0,2
